text,emotion
술 먹기 싫은데 팀장이 억지로 먹게 해서 몰래 빠져 나왔는데 팀장은 왜 그러는 걸까? 진짜 화 나. 팀장님은 왜 강제로 술을 마시게 하는 걸까? 요즘 시대가 어떤 시대인데. 지금처럼 몰래 나오는 게 좋을 것 같아. 그런 사람들은 피해야지.,anger
외고를 간 중학교 친구들에게 왕따를 당하고 있어. 외고에 떨어진 내가 증오스러워. 외고에 당연히 갈 수 있다고 생각했는데 붙지 못한 내가 너무 싫어. 모르겠어. 그냥 자책이랑 나를 비난하는 것밖에 할 수 없어.,anger
당 수치가 도통 떨어지질 않네! 늙었나 봐. 관리한다고 하는데도 합병증상도 자꾸 보이고 큰일이야. 합병증은 초반에 발견하는 게 중요하다더라고.,sadness
오늘 집에 오는 길에 대학생 딸이 처음 보는 청년이랑 우리 집 앞에서 키스하는 걸 봤어. 나에게 남자 친구가 있다는 말도 안했었는데 많이 당황스러웠지. 어리게만 봤던 딸이 많이 컸다는 생각이 들었어. 이번 상황은 넘어가지만 딸에 대해 모르는 게 많은 것 같으니 앞으로 대화를 많이 해야겠어.,anger
사는 게 너무 힘들어. 와이프가 몸이 안 좋은데 자식들은 나 몰라라 하고 있어. 그래서 나혼자 와이프를 돌보고 있어.,anger
괜스레 힘이 빠지는 같아. 무슨 일을 하지를 못 하니 그런 거 같아. 조금만 움직여도 힘이 드니 할 수 있는 일이 없어.,sadness
운동 신경이 없어서 체육 실기 시험 성적이 바닥으로 나왔어. 좌절감이 들어. 실기 시험을 아무리 연습해도 점수가 안 나와. 이론 점수를 높이도록 공부해야겠어.,anger
우리 옆집에 아프셨던 할머니가 소식이 없어 찾아갔더니 돌아가셔서 너무 슬퍼. 가족이 없으시고 편찮으신데 내가 너무 무관심했던 것 같아. 조금 있다가 장례식에 한번 가보려고.,sadness
내가 일을 못 해서 돈을 못 버니 정말 죽고 싶어. 퇴직 후에 비정규직으로 하던 일까지 끝나게 되니 나 자신이 쓸모없이 느껴져. 이 나이에 받아주는 곳이 없으니 계획이 있어도 소용이 없지.,anger
딸내미가 요새 툴툴대며 얘기하네. 사춘기라 예민한가 봐. 응. 눈도 잘 마주치지 않고 대답은 건성이고 답답하네. 또래 애들의 관심사도 좀 더 살펴봐야겠어. 요새 고민이 많을거야 .,anger
체중을 줄이는 데 눈물 나게 열심히 했어. 십 킬로그램을 감량했어. 살 빼기 전에는 여기저기 다 아팠는데 지금은 건강해졌다고 느껴져.,sadness
찜질방에 갔는데 전날 사우나를 하던 노인이 사망했단 얘길 듣고 가족들이 불편해 했어. 나도 나이가 많으니까 그런 반응을 한다는 걸 알지만 혼자 집으로 오니 쓸쓸하네 가족들에게 솔직하게 내가 느꼈던 기분을 얘기해볼까 해.,depression
몸은 아픈데 어린 애들한테 말할 수가 없어. 이제 아프다고 말하고 싶지도 않아. 모르겠어. 이제 모든 게 성가셔.,anger
올해 안에 직장에 들어갈 수 있을지 모르겠어. 공고문이 잘 안 올라오고 채용 기간이 길어서 너무 지쳐.,depression
요즘 자식들이 날 무시하는 것 같아서 기분이 나빠. 녀석들 하는 말과 행동을 보고 있으면 내가 부모가 맞는지도 의문이 든다니까. 아무래도 진지하게 한마디 해봐야겠어.,sadness
아빠가 고함을 질러서 무서웠어. 엄마랑 아빠랑 고함을 지르면서 다퉜어 나는 무서워서 얼어버렸어. 지금도 가슴이 떨리는 것 같아.,sadness
나를 수술해 준 의사가 의료 사고가 잦은 의사였어. 그 사실을 알게 되니 화가 많이 나네. 너무 충격적이야. 내가 잘 알아보지도 않고 급히 수술받은 것이 후회돼. 다음에는 잘 알아보고 병원을 찾아야겠어.,anger
이번에 여행가기로 한 거 취소될 뻔 했는데. 가게 되어서 다행이야. 아직 정하지 못했어. 차차 정하려고.,joy
나는 영어실력이 좋아서 다른 사람이 물어볼 정도야. 내 영어실력을 인정해 주는 것 같아서 기뻐. 아는 동생한테도 영어를 가르쳐줘야겠어. 그럼 내 공부도 되고 좋겠어.,joy
어제 업무 처리를 했는데 잘못 오더를 내려서 큰일이야. 확인한다고 했는데 더 꼼꼼히 했어야 하는데 엄청 후회되네. 울고 싶다. 너무 스트레스받아.,depression
아빠가 월급 보너스를 받더니 기분이 좋았나 봐. 용돈을 많이 주셨어. 용돈으로 무엇을 할지 고민 중이야. 내가 가지고 싶던 가방을 사는 것도 좋은 방법 같아.,joy
학교폭력으로 공부하는 게 힘들어. 학교생활도 하기 싫고 무기력해졌어. 주변에 도움을 요청하는 것이 좋을 것 같아.,depression
난 건강을 챙기는 편이긴 한데 동네 사람들이 항상 나한테 유난떤다고 해. 그냥 나는 단지 고민이 있을 뿐이야. 그리고 내 자신은 내가 챙겨야 해. 날린 돈은 어쩔 수가 없으니 이제부터라도 펀드 매니저의 말을 듣고 다시 투자해야겠어.,sadness
짜증 나 죽겠어! 자꾸 아이 낳으라고 난리야. 시부모님이지. 난 분명 결혼 전에 아이 안 가진다고 했는데 이제 와서 말을 바꾸신다니까? 응 정말 내 말은 귓등으로도 안 들었나 봐. 자기 생각만 강요하시네.,anger
아내가 이혼을 요구해올 줄은 몰랐어. 이 상황이 너무 힘에 겨워. 나와 너무 성격이 안 맞는다고 하네. 술주정도 심하고 그동안은 아이들이 결혼을 안 해서 참았다고. 아무리 이혼하자 해도 어떻게 이 나이에 이혼해. 정말 진심일까 하는 생각도 들고,sadness
요즘 너무 우울해. 곧 대학교 졸업인데 나는 아직 아무것도 이뤄낸 게 없어. 응. 대학 때 놀기만 한 것 같아서 우울해. 할 수 있기는 한데 대외활동 같은 게 나는 하나도 없으니까. 그건 지금 해도 안 되거든.,depression
밤마다 고는 코골이 때문에 아내가 많이 스트레스받아 이혼까지 하자네. 내가 너무 원망스러워. 아내가 힘들어하는 걸 알면서도 고쳐보려고 더 노력하지 않은 게 후회스러워. 일단 병원에 가서 코골이 치료를 받는 모습을 아내에게 보여주면서 내 미안함을 표현해야겠어.,anger
새로운 일을 구해 생활비에 보태고 싶었지만 병이 재발해 일을 그만두게 되었어. 어려운 재정 형편에 건강 문제까지 생겨서 지금 너무 슬프고 힘들어. 우선 건강을 빨리 회복하도록 하고 재정 문제는 자식들에게 도움을 구해야겠어.,sadness
친구들이 내 외모에 대해 비난했어. 나는 당황해서 아무 말도 못 했어. 기분이 나빴고 당황해서 아무 말도 못 했던 내가 한심해. 다음에도 또 그러면 가만히 있지 않을 거야.,anger
반 모임에서 친구들이 내가 싫다고 오지 말래. 너무 우울해서 식욕도 잃었어. 부모님께 말하고 싶은데 자신이 없어. 응. 부모님께 이런 얘기를 어떻게 해야 할지 모르겠어. 용기가 안 생겨.,depression
이번에 친구와 다퉜어. 친구가 십만 원을 빌려 갔는데 기한까지 갚지 않길래. 몇 번 말을 하다가 싸웠어. 맞아. 도리어 나에게 재촉한다고 화를 내더라고 그 친구가 그런 친구인 줄 몰랐어.,sadness
나는 기분이 안 좋으면 남편한테 엄청나게 툴툴대. 이걸 나 스스로 알고 있어서 화가 나. 한두 번이 아니라서 큰 문제야. 남편에게 고민을 얘기해볼까해. 그냥 직접 물어볼래. 그래야 둘의 관계도 잘 회복이 될 것 같아.,anger
나는 어렸을 때부터 글씨를 너무 못 썼어. 손글씨 때문에 불성실한 사람처럼 보일까 봐 걱정돼. 손글씨 교정 학원이라도 알아보려고.,anxiety
아빠는 왜 내가 하고 싶은 일에 대해 반대를 할까? 정말 불만스러워. 내가 일을 관두고 사업을 하고 싶다고 했더니 반대를 하셨어. 정말 눈물이 나. 내가 더 열심히 노력해서 아빠를 설득할 거야. 성공해서 우리 아들에게도 자랑스러운 엄마가 될 거야.,depression
아빠라는 사람이 나한테 심한 욕을 해. 아빠가 너무 밉고 실망스러워. 아빠한테 진지하게 말해봐야겠어.,sadness
아주 좋은 일이 있어서 기분이 좋아. 나 태어나서 처음으로 반에서 일등을 했어. 하늘을 날아갈 것 같은 기분이야. 앞으로도 열심히 공부해야겠어.,joy
아내가 만성 비염 수술 후 그렇게 좋아하던 꽃향기를 맡는 모습을 보니 내가 다 즐거워. 응. 앞으로도 건강해서 이런 즐거움을 잃지 않아야 할 텐데 말이야. 건강하게 먹고 운동도 아내와 같이 자주 해야겠어.,joy
우울증에 걸리니까 대화에 집중하기 어려워서 아무도 나와 대화하고 싶지 않아 해. 외로워. 너무 외로워. 사람을 만나고 싶지만 어떻게 해야 할지 모르겠어. 노력해봐야지. 마을회관에 가서 사람들과 어울려봐야겠어.,depression
아이가 공부는 못하지만 운동은 되게 잘해서 다행이야. 애들은 책상에 앉아서 공부하는 것보다 건강한 게 중요하다고 생각하거든. 잘하기도 하지만 누구보다 좋아하는 것 같아. 그래서 지금은 여러 운동을 최대한 많이 시켜보려고 해.,joy
다리가 불편해서 혼자 씻기가 힘든데 엄마는 관심이 없으셔. 내가 너무 불쌍한 것 같아. 슬프고 불쌍하지. 그렇지만 엄마는 일하시느라 바쁘셔. 엄마한테 아직은 혼자 하기 힘들다고 말해야겠어.,sadness
직장 후배한테 실망했어. 요새 들어 일을 제대로 안 하고 있어.,sadness
내일 건강검진 때문에 아홉 시부터 금식해야 해. 난 아침 안 먹으면 짜증부터 나는데. 특별한 시간은 없어. 여섯 시 이후 아무 때나 오라더군.,anger
과연 내가 의대 가서 훌륭한 의사가 될 수 있을까? 아니 나는 그렇게 생각하지 않아. 의사가 된다는 건 목숨을 다루기 때문에 책임감이 막중하거든.,anxiety
몸을 움직이는 게 괴로워서 병원에 갔는데 내가 당뇨병에 걸렸대. 응. 당뇨는 관리하기 어렵다는데 다 늙어서 불안하네. 일단 당장 탄수화물이나 당이 포함된 음식은 줄여야지.,anxiety
내가 도움을 드린 적 있는 사장님이 이제는 나에게 도움을 주셔. 그래서 주머니 사정이 조금 편해졌어. 그래도 계속 도움을 받을 수는 없어. 사장님 부담을 줄일 수 있게 일을 구해야겠어.,joy
기립성 저혈압 때문에 아침에 바로 일어날 수가 없어 스트레스야. 응. 무언가를 잡고 일어서야 해. 병원 처방 대로 하고 있는데 좀 더 필요한 조치가 무언지 알아봐야겠어.,anxiety
아내가 병에 걸려 노후 자금을 병원비로 지출하게 생겼어. 불안해. 병원에 한두 푼 들어가는 게 아니잖아. 우리 노후는 어떻게 되는 건가 싶어. 예전에 상속받은 재산이 약간 있으니까 그걸 살펴봐야겠어.,anxiety
오늘 집사람하고 또 싸웠어. 난 왜 그런지 몰라. 지병이 더 악화되니까 자꾸 짜증만 나고 결혼생활도 안 좋아져. 다 내가 못난 탓이지! 응. 일도 못 하고 내가 수입이 없으니까 집안 사정이 매우 힘들어.,anger
남들이 다 열심히 할 때 난 뭘 한 걸까? 요즘은 나 자신이 한심해서 못 견디겠어. 회사에서 대화를 나누다 보면 나만 아는 게 없는 것 같아서 어쩔 줄 모르겠어. 늘 배워보고 싶다고 생각만 하고 실천을 못 했어. 이참에 시사 스터디라도 해 볼까 싶어.,anxiety
십 년 만난 여자 친구와 헤어졌어. 아이들 대학 교육이며 노후준비까지 한창 돈이 필요할 나이인데 심란해. 이러다 우리 회사도 구조조정 하는 것은 아닌지 걱정이 되네.,sadness
옛날 동기들 만나서 얘기하는데 정말 좋더라. 제일 친하게 지내던 녀석이랑 오랜만에 봤는데도 어색하지 않고 그냥 즐겁고 기분 좋았어. 오랜만에 마음 터놓고 이야기할 수 있는 친구를 만나서 너무 기뻤지.,joy
요즘 경제적으로 어려워서 하루하루가 긴장돼. 경제적인 부분이 걸려서 요즘 뭘 하기가 어려워. 산책이나 운동 같은 취미를 가져보고 싶어. 조금 여유롭게 살고 싶어.,anxiety
중학생 딸이 거리에서 담배를 피우고 있는 걸 봐버렸어. 요즘 나쁜 친구들과 어울리는 것 같아. 부쩍 짜증이 늘고 가까이 가는 걸 싫어해. 딸이 요즘 심적인 문제나 변화가 있는지 대화해보는 게 좋을 것 같아.,anxiety
건강검진 결과 때문에 너무 화가 나. 나름으로 열심히 관리했는데 개선 효과가 없어.,anger
새어머니와 어색해서 그런지 내 원래 생활에 집중하기가 어려워. 최대한 살갑게 대해보려고 했는데 행동으로 실천하는 것도 어렵더라고. 새어머니와 대화할 때 늘 웃으려고 노력하면 앞으로 괜찮아질 것 같아.,anxiety
마음과는 다르게 거울을 보면 거기에는 노인만 앉아 있어. 너무 당혹스러워. 응. 나도 아직 많은 것을 할 수 있을 것만 같은데 현실은 아니야. 잘 모르겠어. 난 할 수 있는 게 아무것도 없는 힘없는 노인인걸.,depression
편입을 생각 중인데 어느 과로 가야 할지 편입을 잘 할 수 있을지 걱정이야. 지금 다니는 학과가 적성에 잘 맞지 않는 것 같고 나중에 취업하기도 힘들 것 같아서. 지금 다니는 학교도 재수해서 들어온 건데 편입하려면 또 부모님 신세를 져야 하니까. 목표도 확정을 못 했어.,anxiety
병 때문에 말을 더듬어서 말을 잘하는 아내를 보고 있으면 열등감이 들어. 내가 이 병이 걸리고 싶어서 걸린 것도 아니고 진짜 너무 속상해. 우선 경찰에 신고를 해야겠어. 박 사장을 잡아야 어떻게든 하지.,sadness
최근에 집에 변화가 생겼어. 텔레비전을 없앴어. 수신료가 아까워서 말이야. 텔레비전을 없앤 걸 확인받아야지 수신료를 안 낼 수 있거든. 얼마 안 되는 수신료도 아껴야 할 정도로 지금 경제적으로 상황이 안 좋아.,sadness
오늘 유치원에서 딸아이의 장기자랑이 있다고 해서 종일 마음이 설레었어. 딸아이에게 선물해 줄 좋아하는 꽃이 무엇인지 잘 모르겠어. 아내에게 전화를 걸어서 딸아이가 좋아하는 꽃을 선물해줄 거야.,joy
내일이 면접인데 탈락하면 어쩌지 싶어서 걱정이야. 면접에서 말실수가 나오면 어떡하지. 내가 평소에 말실수를 좀 많이 하거든. 최대한 예상 질문을 많이 만들어서 그걸 외워가야겠어.,anxiety
좋아하는 일을 직업으로 갖게 됐는데 이제는 그냥 기계적으로 일하게 돼버려서 슬퍼. 맞아 처음에는 좋아서 시작했던 일인데 반복되는 일상에 의욕이 사라졌어. 취미생활이라도 하면서 일상에 변화를 줘봐야 할 것 같아.,depression
코로나 때문에 회사가 다 중지됐어. 김 대리는 결국 해고됐어. 시국이 너무 안 좋아. 난 처자식이 있는데 해고되면 큰일 나.,sadness
나 참 어이가 없어서. 친구가 돈 빌릴 때는 그렇게 친한 척을 하더니 갚을 때가 되니까 나를 피하더라고. 이래서 친한 사람이랑 돈거래는 하는 게 아닌데. 이걸 누구한테 말할 수도 없고 정말 속이 답답하네.,sadness
확실히 건강한 유전자는 타고난다는 걸 친구 보고 깨달았어. 병원 한 번 안가는 친구에 비해 난 늘 병원 신세거든. 노력만으론 안 되는 거지.,sadness
아빠가 나는 왜 이렇게 사냐고 화내서 눈물이 나와. 나도 나름 열심히 살고 있다고 생각하는데 이런 모습을 아빠가 알아줬으면 좋겠어. 현재 내가 가지고 있는 목표를 아빠에게 말하는 게 좋을 거 같아.,depression
아이가 방에 나오지를 않아 걱정이야. 방학인데 아무것도 안 하고 있어.,depression
은행 대출금을 갚고 또 갚아도 언제 다 갚을지 끝이 안 보여서 답답해. 많이 갚았다고 생각했는데 아직도 갈 길이 멀어. 월급에서 대출금을 갚는 비중을 조금 더 늘려야겠어.,anger
한국사 너무 안 외워져. 이면지에 써 가면서 하는데 머리에 안들어와.,anger
나이가 들고 온몸이 다 아파서 힘이 없고 무기력해. 건강도 안 좋고 이젠 뭘 할 수 있을까? 힘이 안 나. 몸부터 잘 챙기고 사람들과 만남으로 무기력함도 극복해봐야겠어.,depression
내 인생에서 친구를 잘 사귄 게 가장 잘 한 일 같아. 내가 돈이 없어서 힘들었을 때 나를 떠나지 않고 믿고 도와줬어. 서로 많이 돕고 내가 더 잘 해야지. 나에게 정말 없어서는 안 될 친구들이거든.,joy
골다공증에 좋다는 영양제를 먹었는데 별로 효과가 없어 실망했어. 영양제가 맞지 않아 슬퍼. 골다공증이 있는 사람들에게 영양제를 추천해 달라고 해봐야겠어.,sadness
곧 은퇴인데 퇴직금이 생각보다 적게 나와 실망했어. 퇴직금으로 새로운 사업을 시작하려 했는데 돈이 모자라.,sadness
건강 검진을 받아도 경제적으로 여유로워 마음이 편해. 맞아. 검사비가 많이 나오니까 전에는 그런 점들이 걱정이었어. 재테크에 성공해서 경제적인 여유가 생겼어.,joy
성적이 낮아서 원하는 대학에 들어가지 못할거같아. 열심히 했는데 매우 낙담했어. 옳아. 내일 선생님과 면담하면서 또 이야기해 보겠지만 크게 낙담해서 기운이 없네.,sadness
주식 투자를 시작했어. 모의투자를 해보니 실적이 좋더라고. 자신 있게 도전해보려고.,joy
내 직장에서 연봉이 올랐어. 연봉뿐만 아니라 승진도 했어.,joy
이제 이십 대 막바지인데 아직 연애를 한 번도 못 해봤어. 무엇이 문제일까? 응. 부끄럽기도 하고 낯도 많이 가리는 성격 때문도 있는 것 같아. 괜히 결혼은 할 수 있을까 초조해.,anxiety
오랜만에 온 가족이 같이 저녁 먹으러 밖에 나갔어. 삼겹살집으로 갔는데 주변이 시끄러웠지만 편안한 식사였어.,joy
아이들이 건강하게 잘 자라준 게 난 너무나 감사해. 부모의 역할도 크겠지만 아이들이 인성이 바르게 자라 준 게 고마워. 부모뿐만 아니라 아이들이 노력해 주니 더 좋은 관계가 되는 것 같아서 아이들에게 고마워.,joy
한 푼이라도 더 벌려고 열심히 일했는데 폐암에 걸렸다는 걸 알게 됐어. 너무 슬프다. 그동안은 가족들 생각해서 버텼는데 이젠 너무 힘들어. 슬프지만 가족들에게 알려야겠어.,sadness
난 병 때문에 사는 게 재미도 없고 무의미해. 입원해서 병원에 있는 삶이 지루해. 사회성도 떨어지는 것 같아. 내 주변에는 나를 응원해줄 사람이 아무도 없어. 친구를 만들어야겠어. 지금부터라도 사람들과 어울려 지낼래.,depression
아내와 이야기할 때 학교 이야기가 나오면 열등감을 느껴. 요즘 출신 학교로 아내가 나를 무시할 때마다 같이 산 정이 다 떨어지려고 해. 아내에게 정말 기분이 나쁘다고 말해야지.,anger
샤워기에 목을 감아보았다,depression
제대로 배운 것이 없어서 그런지 자식들이 다 크자마자 날 무시하는 것 같아서 괴로워. 나름대로 열심히 키운다고 키웠지만 지금 나를 부모로 대우하지 않으니 허탈해. 미워도 자식인데 어쩔 수 있겠어? 자식들도 내 나이가 되어 보면 알겠지.,anger
상사가 부당한 업무를 시키는데 해고당할까 봐 거부할 수가 없어. 너무 우울해. 잘리더라도 당당하게 거부해 볼까? 아직 아이들 대학도 보내야 하니 그만 둘 순 없어. 참는 수밖에 없지.,depression
은행에서 노후 대출 상담을 받았는데 직원이 상담을 아주 친절하게 해주더라. 참 고마웠어. 요즘 세상에 그런 젊은이가 참 드문데 은행이 사람을 잘 뽑았나 봐. 내가 복이 많나 보네. 그 사람도 복 많이 받았으면 좋겠어.,joy
연금이 있어서 망정이지. 없었으면 미래가 정말 힘들 뻔했어. 그래. 지금도 여유가 없는데 곧 있으면 일도 못 하게 될 거고 정말 팍팍한 삶이 기다리고 있을 거야. 그렇지. 사회 제도가 없었다면 너무 힘들 뻔했어. 난 사회의 도움 없이는 아무것도 안 될 거야.,anger
나 오늘 병원에서 싸움이 있었어. 직원이랑. 순서를 헷갈려서 나보다 뒤에 온 사람만 계속 나보다 먼저 진료에 들어가는 거야. 짜증이 많이 났지. 알고 보니 그 사람 실수였더라고.,anger
디스크를 치료받을 동안 딸이 우리 부부 카드 값을 대신 내주기로 해서 정말 다행이야. 카드 값을 어떻게 내야할지 정말 막막했는데 딸에게 정말 고마운 마음이 들어. 오늘 함께 저녁을 먹으면서 딸에게 고맙다고 전해줘야겠어.,joy
최근에 아들이 우울증이 있다고 병원에서 진단받아서 너무 슬프네. 응. 어렵게 얻은 외동아들인데 너무 안쓰럽고 억울한 마음마저 드네. 일단 아버지로서 최대한 치료받을 수 있도록 최선을 다할 거야.,depression
명절에 언니한테만 모두의 관심이 쏠려서 슬퍼. 응. 언니가 나보다 예뻐서 그런 것 같아 우울해. 나도 내 자신을 위해 부지런히 미용에 투자를 해야될 것 같아.,depression
허리디스크 때문에 공사판도 못 나가고 먹고 살기 어려워. 아픈 것도 서러운데. 병원도 내 마음대로 못 가는 상황이야. 나 자신이 초라해서 눈물만 나와. 나도 모르겠어. 주변의 도움을 받아야 하는 걸까.,sadness
자녀들이 내 뜻대로 커지는 게 아니었어. 말을 어떻게 그리 안 듣는지 모르겠네.,anger
지금까지 우리 회사에서 다년간 일 해오면서 밝고 유머러스한 직원들 덕분에 분위기가 항상 화기애애했어. 덕분에 기분이 좋지 않은 날에 출근해도 항상 고민을 잊고 열심히 일할 수 있었어서 직원들에게 항상 감사해. 내일 큰 건 아니지만 직원들에게 커피라도 한잔씩 주면서 감사함을 표시해야겠어.,joy
그 회사를 다닐 때 직원들과 친해졌으면 더 좋았을 텐데 그렇지 못해서 후회가 돼. 맞아. 그래서 그 생각을 할 때마다 항상 아쉽고 후회스러워. 지금이라도 그나마 제일 친했던 직원한테 연락을 해서 밥을 먹어야겠어.,sadness
오늘 할머니가 돌아가셔서 너무 슬퍼. 가족들이 모두 힘들어하는데 뭘 해야 할지 고민이야. 슬프지만 엄마 아빠에게 힘이 되어 드릴 거야.,sadness
나보다 성적도 안 좋은 애가 좋은 곳으로 취업해서 괜히 화가 나. 그 애 험담을 하고 다니는데도 화가 안 풀려. 나도 좋은 곳으로 취업해야지.,anger
결혼식 가기 싫다. 동창이 결혼한다는데 거기 가면 다른 동창들을 만나게 되잖아. 가서 마주치기가 싫어. 남의 이야기하는 걸 좋아하니까 내 근황도 물어보면서 훈계하려고 할까 봐 안 가고 싶은 거지.,anger
나이를 먹으니 이제 친구들이 편안한 것 같아. 요즘은 예전처럼 친구들과의 관계가 어렵지 않은 것 같아. 앞으로도 이런 편안한 관계를 유지하고 싶어.,joy
발주 건에 문제가 생겨서 오늘도 야근하게 생겼어. 이런 내 삶이 너무 슬퍼. 내일 어머님 생신이라 일찍 내려가야 하는데 못갈지도 몰라. 가족 얼굴 보기도 힘들게 일하는 게 좋은 삶인지 서글퍼지네.,depression
아내를 떠나보내고 며칠 일을 못 했어. 이제 회사도 나가야 하는데 다 마음에 들지 않아. 사랑하는 사람이 떠나니까 아무것도 하고 싶지 않아. 제대로 된 생활을 못 하니까 너무 짜증 나. 그냥 집에서 술이나 마셔야겠어! 우울한 마음이 조금 없어지겠지.,depression
요즈음 나 자신이 추해지는 느낌을 받아. 최근 마누라가 죽었는데 그게 다 나 때문인 거 같아서 그래. 친구들은 나 때문이 아니라 하는데.,anger
엄마가 이번에 구입해주기로 했던 옷을 안사주신대. 빨리 구입해서 입고 싶었는데 안달나 죽겠어. 응. 우리 모친은 항상 그런 식으로 넘어갈려고 한다니까. 내일 다시 대화해 봐야겠어.,anger
아무리 좋은 것을 먹고 좋은 것을 봐도 그것이 계속되면 흥미를 잃게 되는 것 같아. 맞아. 부부 사이도 그렇고. 젊은 시절 정말 좋아해서 결혼했는데도 세월이 지나니 서로 소원해지고 외롭네. 서로 이야기해도 각자 이야기만 하다가 끝나. 대화가 안 되네.,depression
문소리만 나도 누가 오려나 기다리는 내가 참 슬프고 쓸쓸하네. 자식들이 너무 안 찾아와서 많이 외로워. 솔직하게 자식들에게 많이 외롭다고 얘기해봐야겠어. 그러면 지금보다는 자주 내려오지 않을까 해.,depression
이번에 이직을 했는데 전 회사와 분위기가 너무 달라. 분위기가 너무 달라서 어떻게 해야 할지 모르겠어. 우선 옆자리 동료랑 친해져야겠어.,anxiety
오래전부터 운동한 나는 젊은 친구들보다 힘이 세 앞으로 운동을 해야 하는데 강도를 얼마나 세게 해야 할지 모르겠어. 내가 힘들지 않을 정도로만 하려고 노력중이야.,joy
결혼은 해도 아기는 안 낳을 거야. 부부가 함께 맞벌이하면서 각자 취미생활도 하고 즐겁게 자기 인생을 사는 것이 중요하다고 생각해. 아기가 생기면 개인적인 삶이 없어질 것 같아. 부부가 의견이 일치한다면 딩크족으로 살고 싶어. 아기를 원하는 사람과는 결혼하지 않을 생각이야.,anger
내가 아들 하나 잘 키워보자고 이렇게 고생하는데 아들은 그걸 전혀 몰라. 서운해. 아들이고 뭐고 원래의 나로 살고 싶어져. 너무 속상해서 눈물이 난다. 아무 생각도 들지 않는 명상을 시작해보려고.,depression
노년기에 접어 드니 결혼을 못한 게 이렇게 쓸쓸할 줄 몰랐네. 정말 슬프다. 좋아하는 사람이 있었지만 결혼은 족쇄라 생각했어. 비슷한 생각을 가진 배우자를 찾도록 주변에 수소문을 해봐야겠어.,depression
어제 한 친구가 나를 발로 찼어. 그런데 일부러 찬 걸 아는데도 그 친구는 사과를 하지 않았어. 지금은 괜찮아. 하지만 왜 사과를 안했을까? 응. 정말 어이 없어.,sadness
학비가 부족해서 원하는 대학교에 진학하지 못 했어. 슬프기도 하고 너무 힘들기도 하고 원망스럽기도 하고 그러네. 모르겠어. 아무 생각도 하고 싶지 않아.,sadness
꿈도 없이 학습만 해서 대학을 가는 게 맞나 싶어. 이것저것 많이 경험해보면서 내가 좋아하는 일을 찾아보려고.,sadness
이제 이 결혼 생활이 너무 짜증이 나. 아침 차리고 아이 학교 보내고 청소도 하고 다시 밥 준비하고 이런 삶이 구역질 나. 오로지 나만을 위한 시간도 필요한 데 없어서 너무 괴로워.,depression
사람들과 만남이 점점 힘이 들어 친구들도 그렇고 성당이나 다른 사람들 모두 그래 다들 자기주장들만 내세우니 이쪽저쪽 맞추기가 너무 힘들어,sadness
자기소개서를 작성하던 도중에 파일이 날아가서 속상해. 힘든 것보다 다시 해야 된다는 게 막막해. 어떻게 하면 그렇게 할 수 있을까?,anger
그 중개인 덕분에 좋은 집을 마련했어. 많이 좋지 내 집이 한 채 있다는 게 얼마나 좋은데. 나중에 아들에게 물려주려고 해. 아들은 모르고 있는데 나중에 아들이 힘들지 않게 꼭 물려줘야지.,joy
나의 공부 방법을 부모님이 매일 지적하시고 간섭하셨어. 무시당하는 거 같아 속상하고 눈물 나. 성적이 오르면 간섭이 덜할 텐데 아직 성적이 오르질 않아. 내가 공부한 걸 보여드리면서 잘 설명해 드려봐야겠어.,sadness
어머니가 재혼을 하신대. 새로 오실 분이 누군지 몰라 초조함만 더해 가.,anxiety
올해는 정말 누구보다도 열심히 일했는데 결국 고과 점수는 작년과 마찬가지로 형편없네. 열심히 해봐야 소용없다는 걸 알게 되니 전처럼 열심히 일하기가 싫어져.,sadness
요즘 친구와의 갈등으로 내가 너무 가치 없어 보이고 힘들어. 친구와의 잦은 갈등으로 나 자신을 자꾸 비난하게 돼. 친구와 이야기해서 갈등을 풀어봐야겠어.,anger
같은 반 친구가 따돌림을 당하고 있는데 동조하는 반 친구들의 태도에 실망했어. 동조하는 친구들 때문에 따돌림 당한 친구가 더 상처받을 생각을 하니 환멸이 느껴져. 오늘은 내가 나서서 동조하는 반 친구들을 말려봐야겠어.,sadness
요즘 시대에도 어머니가 또 딸이냐며 아내에게 구박 아닌 구박을 하시더라고. 이 문제를 방치한다면 가족 관계가 멀어지리라 생각해. 허심탄회하게 이야기 해야겠어.,sadness
소득이 없으니 친구들을 만나러 가기가 무서워. 돈 몇만 원으로 누굴 만날 엄두가 안 나. 나는 우유부단해서 돈이 없으면 마음이 소심해져. 그러네. 그래서 더 외롭고 힘들어.,depression
결혼 후 아내는 많이 바뀌었어. 나는 그게 너무 기뻐. 아내는 남자들과 연락을 다 끊었어. 이제 안심이 돼. 나를 그만큼 사랑하고 아껴준다고 생각해.,joy
아버지는 어째서 술만 마시면 사람이 바뀌는 걸까? 화내면서 물건을 던지는 모습이 정말 싫다. 집안 분위기가 좋지 않으니 너무 슬퍼. 그리고 어머니가 정말 불쌍해. 이 문제를 그냥 두어서는 안 되겠어. 상담센터에서 상담을 꼭 받아보아야겠어.,sadness
